ID	Exhibit	Photo	@Photo_Slug	Description	Name	Bio	@Path
23814	Lockpick Village - Presented by TOOOL	http://makerfaire.files.wordpress.com/2014/02/toool-lpv-maker-faire-nyc-2013.jpg	toool-lpv-maker-faire-nyc-2013.jpg	"Want to tinker with locks and tools, the likes of which you've only seen in the movies?  Come to TOOOL's Lockpick Village, to learn hands-on how physical security operates and how it can be compromised."	The Open Organization of Lockpickers	The mission of the Open Organisation Of Lockpickers is to advance the general public knowledge about locks and lockpicking.	images:toool-lpv-maker-faire-nyc-2013.jpg
23809	ISS-Above lights up when the ISS is ABOVE YOU!	http://makerfaire.files.wordpress.com/2014/02/kick-starter01.png	kick-starter01.png	The International Space Station passes overhead most of the populated areas of the world every day. If only you knew it was there. ISS-Above lights up and sends a Tweet when the ISS is nearby.  Built using a Raspberry Pi	Liam Kennedy	"Liam is passionate about Space/Science/Astronomy. He's been president of one of the largest astronomy clubs in the USA, a Griffith Observatory Planetarium lecturer and A NASA solar system Ambassador."	images:kick-starter01.png
23804	Voltset - Smart Digital Multimeter for Smartphones	http://makerfaire.files.wordpress.com/2014/02/img_0824.jpg	img_0824.jpg	"Voltset is the first smart multimeter made for your smartphone. It runs a lot of cool and useful apps and connects seamlessly by USB. Voltset is super easy to use, exceptionally accurate and customizable to your need."	"Tom Wang, Michael Bruun-Larsen"		images:img_0824.jpg
23787	Upcycle Your Plastic with ArribaCycle	http://makerfaire.files.wordpress.com/2014/02/yo-beatriz-y-leslie.jpg	yo-beatriz-y-leslie.jpg	ArribaCycle is helping to save our oceans and our children by repurposing single-use plastic (and keeping it out of the waste stream). Plastic never looks so beautiful!	ArribaCycle	ArribaCycle is working to save the Planet one bag at a time! It is a collective of Latino parents in East Oakland. We transform throwaway plastic into beautiful accessories. Upcycle! ArribaCycle!	images:yo-beatriz-y-leslie.jpg
23777	Draw with light and your computer.	http://makerfaire.files.wordpress.com/2014/02/dscn3093.jpg	dscn3093.jpg	"Write and Draw with Light, gorgeous stuff, come see."	James McLain	"Born and raised in Southern California, James McLain, AAS in Electronics Engineering from ITT, BA in Theater from CSUN, patient educator / tutor, computer program of 5 languages.#shakespeare1212"	images:dscn3093.jpg
23752	The New Lil' Ju Ju Camp	http://makerfaire.files.wordpress.com/2014/02/ljj-rain-web.jpg	ljj-rain-web.jpg	"The Lil' Ju Ju is a modified 1947 Spartan Manor travel trailer/pinball parlor on wheels. Sporting 4 legged self leveling hydraulic feet, the inside is furnished with 5 vintage Gottlieb pinball machines and a 45 rpm jukebox. "	Pacific Pinball Museum	"The Pacific Pinball Museum is a 501 c 3 non profit dedicated to teaching science, art and history through pinball and preserving this important part of our culture. We operate the PPM in Alameda, CA."	images:ljj-rain-web.jpg
23736	Metal Arts Guild: metal arts workshops and demos	http://makerfaire.files.wordpress.com/2014/02/mag-makerfaire-2014.jpg	mag-makerfaire-2014.jpg	Hands on Workshops and Demos in a variety of metal working techniques led by the members of Metal Arts Guild & Monterey Bay Metal Arts Guild.	Metal Arts Guild	"The Metal Arts Guild, focuses on promoting the recognition of metalwork as an art form and offering Bay Area jewelers and metal artists a network of information, education and support."	images:mag-makerfaire-2014.jpg
23722	Giant Spirograph	http://makerfaire.files.wordpress.com/2014/02/tumblr_mw2hc6vwlr1s95owwo1_1280.jpg	tumblr_mw2hc6vwlr1s95owwo1_1280.jpg	"Draw eight-foot-diameter spiral designs with sidewalk chalk!  Entirely human-powered, kids and grown-ups can push the handle around the circle and watch the bicycle wheel draw loops and swirls."	Chris Espinosa	"Chris Espinosa is the senior employee of Apple, having started in the fabled Garage with Steve Wozniak and Steve Jobs in 1976.  "	images:tumblr_mw2hc6vwlr1s95owwo1_1280.jpg
23704	Gilly	http://makerfaire.files.wordpress.com/2014/02/parenttwingilly-sr.jpg	parenttwingilly-sr.jpg	"''Gilly'' is a unique hand crafted sculpture that is the evolution of a previous work of mine, the ''Twins''.  Ninety-nine percent of this material is reclaimed material from previous projects I have made over the past decade.   "	Orion Fredericks	I am a maker.	images:parenttwingilly-sr.jpg
23696	St.Paul's School Robots	http://makerfaire.files.wordpress.com/2014/02/lionrobot.jpg	lionrobot.jpg	Come see what 6th Grade made! A cardboard lion robot that waves it's tail and barks;  Finch racing robots; Felt LED Bracelets; LEDs on paper cards using copper and conductive ink.	St Paul's 6th Grade Makers	"The 6th grade class at St.Paul's School in San Francisco We make once a week. We love robots, LEDs and cardboard Art."	images:lionrobot.jpg
23671	Glovetopus - Make an octopus from a pair of gloves	http://makerfaire.files.wordpress.com/2014/02/banner_on.png	banner_on.png	"Learn to make a Glovetopus, a stuffed octopus made from a pair of gloves.  We'll provide all the materials and instructions. Only rudimentary sewing skills required.  Children under 12, bring an adult, please. "	Peter Gardner	"Peter Gardner is the inventor of the Glovetopus.  Peter is also a web developer, electronics tinkerer, and a Gentleman Adventurer."	images:banner_on.png
23662	Pen Pop-polis	http://makerfaire.files.wordpress.com/2014/02/kowloon.jpg	kowloon.jpg	"Join the metropolis of reuse and cooperation! We're starting with an empty exhibit space and a bunch of cardboard. Over the course of the weekend, we'll build a 10x10' miniature city. Add your own building, large or small "	Julie Crossman	Julie works at the Exploratorium and is the co-host of Oakland Nights...Live!	images:kowloon.jpg
23658	Acme Muffineering	http://makerfaire.files.wordpress.com/2014/02/tdy_klg_gifts_091014.jpg	tdy_klg_gifts_091014.jpg	"See the inner workings of our 18:1 scale cupcake vehicles!  Our cupcake cars are delicious, mentally nutritious, highly-maneuverable and built from scratch using only the finest new and re-purposed ingredients.  "	Acme Muffineering	"Originally formed to bring muffin vehicles to Burning Man, Acme Muffineering, answers questions and offers guidance to others who wish to take on the challenge of building a cupcake car."	images:tdy_klg_gifts_091014.jpg
23652	Modio	http://makerfaire.files.wordpress.com/2014/04/modio_logo.png	modio_logo.png	"Modio: build, modify and print to PLAY. Modio is the new app that lets you build & modify incredible creatures and characters then easily print them for play using a desktop 3D printer. Come create at the Modio play lab! "	Modio	"The Modio team is on a mission to make the first app that gives kids the power to design, customize and create their own toys that can be easily printed on a desktop 3D printer."	images:modio_logo.png
23639	RoboTar - Robotic chord hand for guitar	http://makerfaire.files.wordpress.com/2014/02/image25.jpg	image25.jpg	RoboTar lets you play any REAL standard guitar by strumming while it does the work of creating the chords for you.  Inspired by a lifetime guitarist that lost the use of his left hand after a debilitating stroke.	Kevin Krumwiede	"IT Sr Director at a Fortune 500 company and family man by day, inventor by night.   I don't sleep much.  :)"	images:image25.jpg
23631	Young Makers	http://makerfaire.files.wordpress.com/2014/02/ym4m1m.png	ym4m1m.png	"Maker Ed's Young Makers program brings together youth, ages 8-18, with community mentors to create a project for Maker Faire. "	Young Makers	"Maker Ed's Young Makers program brings together youth, ages 8-18, with community mentors to create a project for Maker Faire."	images:ym4m1m.png
23617	Join me: change the world one love note at a time.	http://makerfaire.files.wordpress.com/2014/02/img_2190.jpg	img_2190.jpg	"This mobile public display of affection invites you to write a note, snap a photo and share. You can join me changing the world one love note at a time. LoveYou2.org"	LoveYou2.org	"What started out as a fun love note for my kids has turned into a passion for finding, documenting, installing and sharing love notes. Join me changing the world one love note at a time."	images:img_2190.jpg
23615	Roy the Robot	http://makerfaire.files.wordpress.com/2014/02/roy-the-robot-1.jpg	roy-the-robot-1.jpg	Roy is an Arduino powered animatronic character constructed entirely from laser cut plywood and hobby servos.	Brian Roe	"I am a Tinkerer at heart and a Mechanical Designer by trade. I have worked as a creature creator for Hollywood films, I was part of a successful combat robot team for the show Battlebots."	images:roy-the-robot-1.jpg
23599	Puppets Under the Sea	http://makerfaire.files.wordpress.com/2014/02/for-makers-faire.jpg	for-makers-faire.jpg	Newbie is a puppet crewmember on a submersible that explores the ocean on scientific missions for an internet-based TV series. Young viewers will have fun learning science and engineering through interactive problem solving. 	MIT Sea Grant	"MIT Sea Grant is dedicated to promoting sustainable development of marine resources through research, education, and outreach."	images:for-makers-faire.jpg
23573	Camera Sculptura	http://makerfaire.files.wordpress.com/2014/02/camera-sculptura-mark-2.jpg	camera-sculptura-mark-2.jpg	The Camera Sculptura is an instantaneous 3D people scanner for creating 3D printed portraits.	Ben de Leeuw	Ben de Leeuw is a 20 year veteran of the CG industry who can't stop tinkering in his garage.	images:camera-sculptura-mark-2.jpg
23565	Robots That Suck	http://makerfaire.files.wordpress.com/2014/02/2robotssc000503ca-copy-3.jpg	2robotssc000503ca-copy-3.jpg	"A conceptual look at what it means to be a robot, trapped in a world you didn't create. Now with 100% improved flavors and intentions."	Chris Farris	"Mr. Farris is the owner of the Space Between Gallery in San Francisco, CA."	images:2robotssc000503ca-copy-3.jpg
23563	TechGYRLS of YWCA of Silicon Valley	http://makerfaire.files.wordpress.com/2014/02/intel-techgyrls3.jpg	intel-techgyrls3.jpg	"The overarching mission of the TechGYRLS program is to empower girls, especially underrepresented girls, to explore and gain confidence with STEM, and to encourage them to pursue careers within STEM Fields.  The program promotes creativity and innovation, critical thinking, collaboration, and communication, through exposure to making with our Young Makers program. "	TechGYRLS of YWCA of Silicon Valley	"The overarching mission of the TechGYRLS program is to empower girls, especially underrepresented girls, to explore and gain confidence with STEM, and to encourage them to pursue careers within STEM Fields. The program promotes creativity and innovation, critical thinking, collaboration, and communication, through exposure to hands-on STEM projects and Making. 30 girls from Hoover Middle School and Willow Glen Middle School in San Jose, CA participated in the TechGYRLS Young Maker program this year and will be presented 13 projects at Maker Faire 2014."	images:intel-techgyrls3.jpg
23555	"LItewall and Interactive Projects,"	http://makerfaire.files.wordpress.com/2014/02/cadre_slide1.jpg	cadre_slide1.jpg	"The Litewall, Interactive Video, Biosensors, DIY Game Arcade, and other projects from CADRE/ Digital Media Art @ San Josu00e9 State University"	"Cadre Institute, Digital Media Art Program, San Jose State University"	The CADRE Laboratory for New Media at San Jose State is an interdisciplinary academic and research program dedicated to the experimental use of information technology and art.	images:cadre_slide1.jpg
